title,short_description,full_description,price,images/0,images/1,url,images/2,images/3
Akademia psychologii dziecka online,"Jest zdobycie podstawowej wiedzy związanej z pedagogiką, psychologią, rozwoju dzieci dzieci i młodzieży. ","Cel szkolenia:   jest zdobycie podstawowej wiedzy związanej z pedagogiką, psychologią, rozwoju dzieci dzieci i młodzieży. Uczestnik szkolenia zdobędzie przygotowanie metodyczne do pracy z dzieckiem: z niepełnosprawnością intelektualną, zaburzeniem uwagi jak również trudnym i agresywnym. Zdobędzie podstawowe umiejętności do pracy z dzieckiem.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Nie nadaje uprawnień do bycia terapeutą.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",749.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/AKADEMIA-PSYCHOLOGII-I-ROZWOJU-DZIECI-I-MŁODZIEŻY-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Akademia-psychologii-dziecka-100x100.jpg,https://www.kursyzdalne.com/produkt/akademia-psychologii-dziecka-online/,,
Akademia samodoskonalenia i rozwoju osobistego online,"Jest zdobycie podstawowej wiedzy związanej z pedagogiką, psychologią, rozwojem osobistym. ","Cel szkolenia:   jest zdobycie podstawowej wiedzy związanej z pedagogiką, psychologią, rozwojem osobistym. Uczestnik szkolenia nabędzie umiejętności społeczne i personalne: zarządzanie stresem, konfliktem, emocjami oraz swoją motywacją. Uczestnik szkolenia pozna również zasady komunikacji interpersonalnej, techniki asertywne, negocjacyjne oraz manipulacji. Zdobędzie umiejętność budowania pozytywnej autoprezentacji. Zdobędzie umiejętności w kształtowaniu i pogłębianiu swojego rozwoju osobistego i zawodowego.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",399.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/AKADEMIA-SAMODOSKONALENIA-I-ROZWOJU-OSOBISTEGO-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/AkademiaSamorozwoju-100x100.jpg,https://www.kursyzdalne.com/produkt/akademia-samodoskonalenia-i-rozwoju-osobistego-online/,,
Akademia skutecznego pedagoga online,"Jest zdobycie podstawowej wiedzy związanej z pedagogiką, psychologią, rozwojem dzieci i młodzieży.","Cel szkolenia:   jest zdobycie podstawowej wiedzy związanej z pedagogiką, psychologią, rozwojem dzieci i młodzieży. Uczestnik szkolenia zdobędzie podstawowy warsztat metodyczny do pracy z dzieckiem: z zaburzeniem uwagi, trudnym i agresywnym, chorym, niepełnosprawnym, z niepełnosprawnością intelektualną. Zdobędzie podstawowy warsztat umiejętności opiekuńczo-wychowawczych do pracy z dziećmi.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Nie nadaje uprawnień do bycia terapeutą.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",699.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/AKADEMIA-SKUTECZNEGO-PEDAGOGA-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Skutecznypedagog-100x100.jpg,https://www.kursyzdalne.com/produkt/akademia-skutecznego-pedagoga-online/,,
Akademia socjoterapii i profilaktyki społecznej online,"Jest zdobycie podstawowej wiedzy związanej z pedagogiką, psychologią, socjoterapią, profilaktyką społeczną.","Cel szkolenia:   jest zdobycie podstawowej wiedzy związanej z pedagogiką, psychologią, socjoterapią, profilaktyką społeczną oraz umiejętnościami terapeutycznymi niezbędnymi w pracy z drugim człowiekiem.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Nie nadaje uprawnień socjoterapeuty ani profilaktyka społecznego!
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",489.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/AKADEMIA-SOCJOTERAPII-I-PROFILAKTYKI-SPOŁECZNEJ-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/akademiasocjo-100x100.jpg,https://www.kursyzdalne.com/produkt/akademia-socjoterapii-i-profilaktyki-spolecznej-online/,,
Akademia specjalisty w pracy administracyjno-biurowej online,"Jest zdobycie podstawowej wiedzy z zakresu psychologii, prawa, obsługi klienta oraz pracy administracyjno-biurowej.","Cel szkolenia:   jest zdobycie podstawowej wiedzy z zakresu psychologii, prawa, obsługi klienta oraz pracy administracyjno-biurowej. Uczestnik szkolenia zdobędzie umiejętność  redagowania pism urzędowych, zarządzania dokumentacją. Będzie potrafił wykorzystywać programy komputerowe w pracy biurowej.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",429.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/AKADEMIA-SPECJALISTY-W-PRACY-ADMINISTRACYJNO-BIUROWEJ-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Akademiabiurowa-program-100x100.png,https://www.kursyzdalne.com/produkt/akademia-specjalisty-w-pracy-administracyjno-biurowej-online/,,
Akademia trenera i coacha online,"Jest zdobycie podstawowej wiedzy związanej z pedagogiką, psychologią, dydaktyki, metodyki nauczania osób dorosłych.","Cel szkolenia:   jest zdobycie podstawowej wiedzy związanej z pedagogiką, psychologią, dydaktyki, metodyki nauczania osób dorosłych oraz umiejętnościami trenerskich i coachingowych niezbędnymi w pracy dydaktycznej z drugim człowiekiem.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",599.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/AKADEMIA-TRENERA-COACHA-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/AkademiaTrenera-100x100.jpg,https://www.kursyzdalne.com/produkt/akademia-trenera-i-coacha-online/,,
"Akademia zdrowia, urody i dietetyki online","Szkolenie umożliwia nabycie wiedzy z zakresu psychologii, pedagogiki, edukacji i promocji zdrowia, dietetyki i urody.","Cel szkolenia:   jest zdobycie podstawowej wiedzy związanej z pedagogiką, psychologią, tematyką  edukacji i promocji zdrowia, dietetyki i urody jak również kompetencji i umiejętności zawodowych  potrzebnych w pracy z drugim człowiekiem.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Nie nadaje uprawnień do bycia terapeutą, dietetykiem, kosmetologiem.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",489.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/AKADEMIA-ZDROWIA-URODY-I-DIETETYKI-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/AkademiaUrody-100x100.jpg,https://www.kursyzdalne.com/produkt/akademia-zdrowia-urody-i-dietetyki-online/,,
Kurs psychologiczno-pedagogiczny online,"Zdobycie podstawowej wiedzy związanej z zakresu pedagogiki, psychologii, metodyki oraz dydaktyki. ","Cel szkolenia:   jest zdobycie podstawowej wiedzy związanej z zakresu pedagogiki, psychologii, metodyki oraz dydaktyki. Szkolenie poprzez swoje uniwersalne treści jest przydatne w każdym zawodzie.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.  UWAGA! Kurs nie nadaje uprawnień pedagogicznych tzw. przygotowania pedagogicznego niezbędnego do zatrudnienia na stanowisku nauczyciela.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",449.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/KURS-PSYCHOLOGICZNO-PEDAGOGICZNY-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/KPP-program-100x100.jpg,https://www.kursyzdalne.com/produkt/kurs-psychologiczno-pedagogiczny-online/,,
Diagnostyka i programowanie w resocjalizacji z elementami profilaktyki społecznej i wiktymologii kurs online,Jest opis diagnostyki i programowania w resocjalizacji. ,"Cel szkolenia:  jest opis diagnostyki i programowania w resocjalizacji. Omówiono w nim model diagnozy, procesy diagnozowania w resocjalizacji, przykładowe narzędzia do diagnozowania pomiaru niedostosowania społecznego. Dodatkowo w szkoleniu zawarto wiedzę z zakresu profilaktyki społecznej i wiktymologii.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",179.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Diagnostyka-i-programowanie-w-resocjalizacji-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Diagnostyka-reso-program-100x100.png,https://www.kursyzdalne.com/produkt/diagnostyka-i-programowanie-w-resocjalizacji-kurs-online/,,
Mediacje rodzinne i małżeńskie z elementami prawa kurs online,"Jest zapoznanie Kursantów z możliwościami zastosowania metody mediacji w sytuacjach sporów rodzinnych, środowiskach lokalnych, zabezpieczania kwestii konfliktowych podczas sytuacji pre – i post rozwodowej. Szkolenie uzupełnione jest o elementy prawa.","Cel szkolenia: jest zapoznanie Kursantów z możliwościami zastosowania metody mediacji w sytuacjach sporów rodzinnych, środowiskach lokalnych, zabezpieczania kwestii konfliktowych podczas sytuacji pre – i post rozwodowej. Szkolenie uzupełnione jest o elementy prawa.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",249.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Mediacje-rodzinne-i-małżeńskie-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Mediacje-rodzinne-program-100x100.jpg,https://www.kursyzdalne.com/produkt/mediacje-rodzinne-i-malzenskie-z-elementami-prawa-kurs-online/,,
Mediacje sądowe i pozasądowe kurs online,Szkolenie pozwala na zdobycie wiedzy dotyczącej mediacji sądowych i pozasądowych.,"Cel szkolenia:  jest: zdobycie wiedzy dotyczącej mediacji sądowych i pozasądowych. Uczestnik szkolenia zapozna się z rodzajami i zastosowaniem mediacji. Pozna kluczowe składowe psychologii konfliktu. Zapozna się z procedurami rozwiązywania konfliktów, psychologią komunikacji, elementami procesu negocjacji niezbędnymi w prowadzeniu mediacji. Zapozna się z przebiegiem procesu mediacji, pozna narzędzia mediacyjne oraz przepisy regulujące instytucję mediacji.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Po naszych badaniach, które przeprowadzamy dwa razy do roku – możemy stwierdzić, że wielu naszym kursantom udało się zdobyć wpis na listę mediatorów sądowych.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",249.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Mediacje-sądowe-i-pozasądowe-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Mediacje-sadowe-program-100x100.jpg,https://www.kursyzdalne.com/produkt/mediacje-sadowe-i-pozasadowe-kurs-online/,,
Metodyka pracy kuratora sądowego z podstawami prawa i ochrony własności intelektualnej kurs online,Przedstawienie podstawowej wiedzy z zakresu metodyki pracy kuratora sądowego.,"Cel szkolenia:  jest przedstawienie podstawowej wiedzy z zakresu metodyki pracy kuratora sądowego. Uczestnik pozna takie składowe pracy kuratora sądowego jak: określenie zasad organizacji wykonywania obowiązków przez kuratorów sądowych, metody diagnozy i wykonywania wywiadów środowiskowych, stosowaną dokumentację, uregulowania prawne co do władzy rodzicielskiej, a także metody i techniki pracy kuratora sądowego. Szkolenie wzbogacono także o zagadnienia podstaw prawa, jego pojęć i budowy, systemu , źródeł i stosowania prawa. A także temat prawa autorskiego, praw pokrewnych, własności przemysłowej i ochrony własności intelektualnej.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Nie nadaje uprawnień terapeutycznych.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",259.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Kurator-sądowy-z-podstawami-prawa-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/kurator-program-100x100.png,https://www.kursyzdalne.com/produkt/metodyka-pracy-kuratora-sadowego-kurs-online/,,
Podstawy kryminalistyki z elementami psychologii zeznań kurs online,Szkolenie dostarcza wiedzy z zakresu kryminalistyki oraz podstaw związanych z przeprowadzeniem zeznań oraz oceny ich wiarygodności.,"Cel szkolenia:   jest zdobycie wiedzy o zasadach i sposobach oraz metodach kryminalistycznych jak  również o środkach rozpoznawania oraz udowadniania istnienia lub braku związku między osobami a zdarzeniami poprzez m.in. czynności dowodowe, przesłuchiwanie podejrzanych i świadków oraz oględziny miejsca zajścia przestępstwa. Tematyka szkolenia zawiera również elementy psychologii zeznań. Uczestnik szkolenia zdobędzie umiejętności związane z przeprowadzeniem i ocenieniem wiarygodności zeznań świadka.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje  w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",189.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Kryminalistyka-z-psychologią-zeznań-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Kryminalistyka-program-100x100.png,https://www.kursyzdalne.com/produkt/podstawy-kryminalistyki-z-elementami-psychologii-zeznan-kurs-online/,,
Podstawy kryminologii i wiktymologii z elementami profilowania psychologicznego kurs online,Jest przedstawienie podstaw kryminologii i wiktymologii z elementami profilowania psychologicznego.,"Cel szkolenia:  jest przedstawienie podstaw kryminologii i wiktymologii z elementami profilowania psychologicznego. W szkoleniu zawarto opis podstawowych pojęć w tym pojęcia kary i przestępstwa, pojęć zjawiska przestępczości, rodzajów przestępstw. Szkolenie wzbogacono także o treści związane z profilowaniem psychologicznym.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",149.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Kryminologia-i-wiktymologia-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/wiktymologia-program-100x100.png,https://www.kursyzdalne.com/produkt/podstawy-kryminologii-i-wiktymologii-z-elementami-profilowania-psychologicznego-kurs-online/,,
"Podstawy prawa karnego, rodzinnego i administracyjnego z elementami wiedzy o wybranych patologiach społecznych kurs online","Jest zaznajomienie uczestnika z podstawami prawa karnego, rodzinnego i administracyjnego.","Cel szkolenia:   jest zaznajomienie uczestnika z podstawami prawa karnego, rodzinnego i administracyjnego. W szkoleniu omówiono zagadnienia dotyczące zjawiska uzależnienia, kwestii chorób psychicznych oraz ubezwłasnowolnienia całkowitego i częściowego. Uczestnik zdobędzie wiedzę dotycząca tematyki wybranych patologii społecznych, w tym pozna charakterystykę niedostosowania społecznego, zjawiska agresji i prostytucji.
Dodatkowe informacje:  Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",179.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Prawo-karne-rodzinne-i-administracyjne-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Prawo-karne-program-100x100.png,https://www.kursyzdalne.com/produkt/podstawy-prawa-karnego-rodzinnego-kurs-online/,,
Podstawy prawa rodzinnego i opiekuńczego w praktyce kurs online,Szkolenie dostarcza elementarnej wiedzy dotyczącej prawa rodzinnego i opiekuńczego.,"Cel szkolenia:   jest zdobycie podstawowej wiedzy z zakresu prawa rodzinnego i opiekuńczego. Uczestnik szkolenia zapozna się z rodzajami świadczeń rodzinnych i opiekuńczych, pojęciem małżeństwa w polskim prawie, prawnego dochodzenia ustalenia ojcostwa oraz szeroko pojętym sądownictwem rodzinnym.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje  w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",99.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Prawo-rodzinne-i-opiekuńcze-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Prawo-rodzinne-program-100x100.png,https://www.kursyzdalne.com/produkt/podstawy-prawa-rodzinnego-i-opiekunczego-w-praktyce-kurs-online/,,
Podstawy psychologii sądowej z elementami seksuologii kurs online,"Jest przedstawienie podstaw psychologii sądowej wraz z opisem roli biegłego sądowego, osoby sprawcy oraz mogących się pojawić zaburzeń.","Cel szkolenia:   jest przedstawienie podstaw psychologii sądowej wraz z opisem roli biegłego sądowego, osoby sprawcy oraz mogących się pojawić zaburzeń. W szkoleniu zawarto opis obszaru działań psychologii sądowej, tj. kwestii wiarygodności zeznań i podstaw prawnych badań. W szkoleniu zawarto również podstawy psychologii zeznań. Szkolenie opisuje typologię zabójstw i ich sprawców. Szkolenie wzbogacono o elementy seksuologii.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",249.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Psychologia-sądowa-z-seksuologią-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Psychologia-sadowa-program-100x100.jpg,https://www.kursyzdalne.com/produkt/podstawy-psychologii-sadowej-z-elementami-seksuologii-kurs-online/,,
Prawne i psychologiczne metody resocjalizacji z podstawami kryminologii kurs online,Szkolenie dostarcza podstawowej wiedzy na temat metod resocjalizacji. ,"Cel szkolenia:   jest zdobycie podstawowej wiedzy z psychologicznych i prawnych metod resocjalizacji. Uczestnik szkolenia zapozna się m.in.: z środkami zapobiegania i zwalczania demoralizacji oraz przestępczości wśród nieletnich oraz metodami resocjalizacji. Tematyka szkolenia obejmuje również podstawy kryminologii i wiktymologii.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje  w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",119.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Metody-resocjalizacji-z-kryminologią-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Metody-resocjalizacji-program-100x100.png,https://www.kursyzdalne.com/produkt/prawne-i-psychologiczne-metody-resocjalizacji-z-podstawami-kryminologii-kurs-online/,,
